#VIN,#VehicleCategoryCode,ClassOfHybridVehicleCode,#FuelTypeCode,#FuelCode1,#FuelCode2,#FuelCode3,FuelCode4,Info manueller Change in DB: vehicleNatureCode 
BFE35cfchvM50xx44,N1,OVC-FCHV,M,50,-,44,0,35
BFE38cfchvM50xx44,N1,OVC-FCHV,M,50,-,44,0,38
BFE01cfchvM0x40xx,N1,OVC-FCHV,M,0,40,-,-,-
BFE35cfchvM0x40xx,N1,OVC-FCHV,M,0,40,-,-,35
BFE38cfchvM0x40xx,N1,OVC-FCHV,M,0,40,-,-,38
BFE01cfchvM0x400x,N1,OVC-FCHV,M,0,40,0,-,-
BFE35cfchvM0x400x,N1,OVC-FCHV,M,0,40,0,-,35
BFE38cfchvM0x400x,N1,OVC-FCHV,M,0,40,0,-,38
BFE01cfchvM0x4044,N1,OVC-FCHV,M,0,40,44,-,-
BFE35cfchvM0x4044,N1,OVC-FCHV,M,0,40,44,-,35
BFE38cfchvM0x4044,N1,OVC-FCHV,M,0,40,44,-,38
BFE01cfchvM0xxxxx,N1,OVC-FCHV,M,0,-,-,-,-
BFE35cfchvM0xxxxx,N1,OVC-FCHV,M,0,-,-,-,35
BFE38cfchvM0xxxxx,N1,OVC-FCHV,M,0,-,-,-,38
BFE01cfchvM0xxx0x,N1,OVC-FCHV,M,0,-,0,-,-
BFE35cfchvM0xxx0x,N1,OVC-FCHV,M,0,-,0,-,35
BFE38cfchvM0xxx0x,N1,OVC-FCHV,M,0,-,0,-,38
BFE01cfchvM0xxx44,N1,OVC-FCHV,M,0,-,44,-,-
BFE35cfchvM0xxx44,N1,OVC-FCHV,M,0,-,44,-,35
BFE38cfchvM0xxx44,N1,OVC-FCHV,M,0,-,44,-,38
BFE01cfchvM4040xx,N1,OVC-FCHV,M,40,40,-,-,-
BFE35cfchvM4040xx,N1,OVC-FCHV,M,40,40,-,-,35
BFE38cfchvM4040xx,N1,OVC-FCHV,M,40,40,-,-,38
BFE01cfchvM40400x,N1,OVC-FCHV,M,40,40,0,-,-
BFE35cfchvM40400x,N1,OVC-FCHV,M,40,40,0,-,35
BFE38cfchvM40400x,N1,OVC-FCHV,M,40,40,0,-,38
BFE01cfchvM404044,N1,OVC-FCHV,M,40,40,44,-,-
BFE35cfchvM404044,N1,OVC-FCHV,M,40,40,44,-,35
BFE38cfchvM404044,N1,OVC-FCHV,M,40,40,44,-,38
BFE01cfchvM40xxxx,N1,OVC-FCHV,M,40,-,-,-,-
BFE35cfchvM40xxxx,N1,OVC-FCHV,M,40,-,-,-,35
BFE38cfchvM40xxxx,N1,OVC-FCHV,M,40,-,-,-,38
BFE01cfchvM40xx0x,N1,OVC-FCHV,M,40,-,0,-,-
BFE35cfchvM40xx0x,N1,OVC-FCHV,M,40,-,0,-,35
BFE38cfchvM40xx0x,N1,OVC-FCHV,M,40,-,0,-,38
BFE01cfchvM40xx44,N1,OVC-FCHV,M,40,-,44,-,-
BFE35cfchvM40xx44,N1,OVC-FCHV,M,40,-,44,-,35
BFE38cfchvM40xx44,N1,OVC-FCHV,M,40,-,44,-,38
BFE01cfchvM2040xx,N1,OVC-FCHV,M,20,40,-,-,-
BFE35cfchvM2040xx,N1,OVC-FCHV,M,20,40,-,-,35
BFE38cfchvM2040xx,N1,OVC-FCHV,M,20,40,-,-,38
BFE01cfchvM20400x,N1,OVC-FCHV,M,20,40,0,-,-
BFE35cfchvM20400x,N1,OVC-FCHV,M,20,40,0,-,35
BFE38cfchvM20400x,N1,OVC-FCHV,M,20,40,0,-,38
BFE01cfchvM204044,N1,OVC-FCHV,M,20,40,44,-,-
BFE35cfchvM204044,N1,OVC-FCHV,M,20,40,44,-,35
BFE38cfchvM204044,N1,OVC-FCHV,M,20,40,44,-,38
BFE01cfchvM20xxxx,N1,OVC-FCHV,M,20,-,-,-,-
BFE35cfchvM20xxxx,N1,OVC-FCHV,M,20,-,-,-,35
BFE38cfchvM20xxxx,N1,OVC-FCHV,M,20,-,-,-,38
BFE01cfchvM20xx0x,N1,OVC-FCHV,M,20,-,0,-,-
BFE35cfchvM20xx0x,N1,OVC-FCHV,M,20,-,0,-,35
BFE38cfchvM20xx0x,N1,OVC-FCHV,M,20,-,0,-,38
BFE01cfchvM20xx44,N1,OVC-FCHV,M,20,-,44,-,-
BFE35cfchvM20xx44,N1,OVC-FCHV,M,20,-,44,-,35
BFE38cfchvM20xx44,N1,OVC-FCHV,M,20,-,44,-,38
BFE01cfchvx1040xx,N1,OVC-FCHV,-,10,40,-,-,-
BFE35cfchvx1040xx,N1,OVC-FCHV,-,10,40,-,-,35
BFE38cfchvx1040xx,N1,OVC-FCHV,-,10,40,-,-,38
BFE01cfchvx10400x,N1,OVC-FCHV,-,10,40,0,-,-
BFE35cfchvx10400x,N1,OVC-FCHV,-,10,40,0,-,35
BFE38cfchvx10400x,N1,OVC-FCHV,-,10,40,0,-,38
BFE01cfchvx104044,N1,OVC-FCHV,-,10,40,44,-,-
BFE35cfchvx104044,N1,OVC-FCHV,-,10,40,44,-,35
BFE38cfchvx104044,N1,OVC-FCHV,-,10,40,44,-,38
BFE01cfchvx10xxxx,N1,OVC-FCHV,-,10,-,-,-,-
BFE35cfchvx10xxxx,N1,OVC-FCHV,-,10,-,-,-,35
BFE38cfchvx10xxxx,N1,OVC-FCHV,-,10,-,-,-,38
BFE01cfchvx10xx0x,N1,OVC-FCHV,-,10,-,0,-,-
BFE35cfchvx10xx0x,N1,OVC-FCHV,-,10,-,0,-,35
BFE38cfchvx10xx0x,N1,OVC-FCHV,-,10,-,0,-,38
BFE01cfchvx10xx44,N1,OVC-FCHV,-,10,-,44,-,-
BFE35cfchvx10xx44,N1,OVC-FCHV,-,10,-,44,-,35
BFE38cfchvx10xx44,N1,OVC-FCHV,-,10,-,44,-,38
BFE01cfchvx5040xx,N1,OVC-FCHV,-,50,40,-,-,-
BFE35cfchvx5040xx,N1,OVC-FCHV,-,50,40,-,-,35
BFE38cfchvx5040xx,N1,OVC-FCHV,-,50,40,-,-,38
BFE01cfchvx50400x,N1,OVC-FCHV,-,50,40,0,-,-
BFE35cfchvx50400x,N1,OVC-FCHV,-,50,40,0,-,35
BFE38cfchvx50400x,N1,OVC-FCHV,-,50,40,0,-,38
BFE01cfchvx504044,N1,OVC-FCHV,-,50,40,44,-,-
BFE35cfchvx504044,N1,OVC-FCHV,-,50,40,44,-,35
BFE38cfchvx504044,N1,OVC-FCHV,-,50,40,44,-,38
BFE01cfchvx50xxxx,N1,OVC-FCHV,-,50,-,-,-,-
BFE35cfchvx50xxxx,N1,OVC-FCHV,-,50,-,-,-,35
BFE38cfchvx50xxxx,N1,OVC-FCHV,-,50,-,-,-,38
BFE01cfchvx50xx0x,N1,OVC-FCHV,-,50,-,0,-,-
BFE35cfchvx50xx0x,N1,OVC-FCHV,-,50,-,0,-,35
BFE38cfchvx50xx0x,N1,OVC-FCHV,-,50,-,0,-,38
BFE01cfchvx50xx44,N1,OVC-FCHV,-,50,-,44,-,-
BFE35cfchvx50xx44,N1,OVC-FCHV,-,50,-,44,-,35
BFE38cfchvx50xx44,N1,OVC-FCHV,-,50,-,44,-,38
BFE01cfchvx0x40xx,N1,OVC-FCHV,-,0,40,-,-,-
BFE35cfchvx0x40xx,N1,OVC-FCHV,-,0,40,-,-,35
BFE38cfchvx0x40xx,N1,OVC-FCHV,-,0,40,-,-,38
BFE01cfchvx0x400x,N1,OVC-FCHV,-,0,40,0,-,-
BFE35cfchvx0x400x,N1,OVC-FCHV,-,0,40,0,-,35
BFE38cfchvx0x400x,N1,OVC-FCHV,-,0,40,0,-,38
BFE01cfchvx0x4044,N1,OVC-FCHV,-,0,40,44,-,-
BFE35cfchvx0x4044,N1,OVC-FCHV,-,0,40,44,-,35
BFE38cfchvx0x4044,N1,OVC-FCHV,-,0,40,44,-,38
BFE01cfchvx0xxxxx,N1,OVC-FCHV,-,0,-,-,-,-
BFE35cfchvx0xxxxx,N1,OVC-FCHV,-,0,-,-,-,35
BFE38cfchvx0xxxxx,N1,OVC-FCHV,-,0,-,-,-,38
BFE01cfchvx0xxx0x,N1,OVC-FCHV,-,0,-,0,-,-
BFE35cfchvx0xxx0x,N1,OVC-FCHV,-,0,-,0,-,35
BFE38cfchvx0xxx0x,N1,OVC-FCHV,-,0,-,0,-,38
BFE01cfchvx0xxx44,N1,OVC-FCHV,-,0,-,44,-,-
BFE35cfchvx0xxx44,N1,OVC-FCHV,-,0,-,44,-,35
BFE38cfchvx0xxx44,N1,OVC-FCHV,-,0,-,44,-,38
BFE01cfchvx4040xx,N1,OVC-FCHV,-,40,40,-,-,-
BFE35cfchvx4040xx,N1,OVC-FCHV,-,40,40,-,-,35
BFE38cfchvx4040xx,N1,OVC-FCHV,-,40,40,-,-,38
BFE01cfchvx40400x,N1,OVC-FCHV,-,40,40,0,-,-
BFE35cfchvx40400x,N1,OVC-FCHV,-,40,40,0,-,35
BFE38cfchvx40400x,N1,OVC-FCHV,-,40,40,0,-,38
BFE01cfchvx404044,N1,OVC-FCHV,-,40,40,44,-,-
BFE35cfchvx404044,N1,OVC-FCHV,-,40,40,44,-,35
BFE38cfchvx404044,N1,OVC-FCHV,-,40,40,44,-,38
BFE01cfchvx40xxxx,N1,OVC-FCHV,-,40,-,-,-,-
BFE35cfchvx40xxxx,N1,OVC-FCHV,-,40,-,-,-,35
BFE38cfchvx40xxxx,N1,OVC-FCHV,-,40,-,-,-,38
BFE01cfchvx40xx0x,N1,OVC-FCHV,-,40,-,0,-,-
BFE35cfchvx40xx0x,N1,OVC-FCHV,-,40,-,0,-,35
BFE38cfchvx40xx0x,N1,OVC-FCHV,-,40,-,0,-,38
BFE01cfchvx40xx44,N1,OVC-FCHV,-,40,-,44,-,-
BFE35cfchvx40xx44,N1,OVC-FCHV,-,40,-,44,-,35
BFE38cfchvx40xx44,N1,OVC-FCHV,-,40,-,44,-,38
BFE01cfchvx2040xx,N1,OVC-FCHV,-,20,40,-,-,-
BFE35cfchvx2040xx,N1,OVC-FCHV,-,20,40,-,-,35
BFE38cfchvx2040xx,N1,OVC-FCHV,-,20,40,-,-,38
BFE01cfchvx20400x,N1,OVC-FCHV,-,20,40,0,-,-
BFE35cfchvx20400x,N1,OVC-FCHV,-,20,40,0,-,35
BFE38cfchvx20400x,N1,OVC-FCHV,-,20,40,0,-,38
BFE01cfchvx204044,N1,OVC-FCHV,-,20,40,44,-,-
BFE35cfchvx204044,N1,OVC-FCHV,-,20,40,44,-,35
BFE38cfchvx204044,N1,OVC-FCHV,-,20,40,44,-,38
BFE01cfchvx20xxxx,N1,OVC-FCHV,-,20,-,-,-,-
BFE35cfchvx20xxxx,N1,OVC-FCHV,-,20,-,-,-,35
BFE38cfchvx20xxxx,N1,OVC-FCHV,-,20,-,-,-,38
BFE01cfchvx20xx0x,N1,OVC-FCHV,-,20,-,0,-,-
BFE35cfchvx20xx0x,N1,OVC-FCHV,-,20,-,0,-,35
BFE38cfchvx20xx0x,N1,OVC-FCHV,-,20,-,0,-,38
BFE01cfchvx20xx44,N1,OVC-FCHV,-,20,-,44,-,-
BFE35cfchvx20xx44,N1,OVC-FCHV,-,20,-,44,-,35
BFE38cfchvx20xx44,N1,OVC-FCHV,-,20,-,44,-,38
BFE01cfchvD1040xx,N1,OVC-FCHV,D,10,40,-,-,-
BFE35cfchvD1040xx,N1,OVC-FCHV,D,10,40,-,-,35
BFE38cfchvD1040xx,N1,OVC-FCHV,D,10,40,-,-,38
BFE01cfchvD10400x,N1,OVC-FCHV,D,10,40,0,-,-
BFE35cfchvD10400x,N1,OVC-FCHV,D,10,40,0,-,35
BFE38cfchvD10400x,N1,OVC-FCHV,D,10,40,0,-,38
BFE01cfchvD104044,N1,OVC-FCHV,D,10,40,44,-,-
BFE35cfchvD104044,N1,OVC-FCHV,D,10,40,44,-,35
BFE38cfchvD104044,N1,OVC-FCHV,D,10,40,44,-,38
BFE01cfchvD10xxxx,N1,OVC-FCHV,D,10,-,-,-,-
BFE35cfchvD10xxxx,N1,OVC-FCHV,D,10,-,-,-,35
BFE38cfchvD10xxxx,N1,OVC-FCHV,D,10,-,-,-,38
BFE01cfchvD10xx0x,N1,OVC-FCHV,D,10,-,0,-,-
BFE35cfchvD10xx0x,N1,OVC-FCHV,D,10,-,0,-,35
BFE38cfchvD10xx0x,N1,OVC-FCHV,D,10,-,0,-,38
BFE01cfchvD10xx44,N1,OVC-FCHV,D,10,-,44,-,-
BFE35cfchvD10xx44,N1,OVC-FCHV,D,10,-,44,-,35
BFE38cfchvD10xx44,N1,OVC-FCHV,D,10,-,44,-,38
BFE01cfchvD5040xx,N1,OVC-FCHV,D,50,40,-,-,-
BFE35cfchvD5040xx,N1,OVC-FCHV,D,50,40,-,-,35
BFE38cfchvD5040xx,N1,OVC-FCHV,D,50,40,-,-,38
BFE01cfchvD50400x,N1,OVC-FCHV,D,50,40,0,-,-
BFE35cfchvD50400x,N1,OVC-FCHV,D,50,40,0,-,35
BFE38cfchvD50400x,N1,OVC-FCHV,D,50,40,0,-,38
BFE01cfchvD504044,N1,OVC-FCHV,D,50,40,44,-,-
BFE35cfchvD504044,N1,OVC-FCHV,D,50,40,44,-,35
BFE38cfchvD504044,N1,OVC-FCHV,D,50,40,44,-,38
BFE01cfchvD50xxxx,N1,OVC-FCHV,D,50,-,-,-,-
BFE35cfchvD50xxxx,N1,OVC-FCHV,D,50,-,-,-,35
BFE38cfchvD50xxxx,N1,OVC-FCHV,D,50,-,-,-,38
BFE01cfchvD50xx0x,N1,OVC-FCHV,D,50,-,0,-,-
BFE35cfchvD50xx0x,N1,OVC-FCHV,D,50,-,0,-,35
BFE38cfchvD50xx0x,N1,OVC-FCHV,D,50,-,0,-,38
BFE01cfchvD50xx44,N1,OVC-FCHV,D,50,-,44,-,-
BFE35cfchvD50xx44,N1,OVC-FCHV,D,50,-,44,-,35
BFE38cfchvD50xx44,N1,OVC-FCHV,D,50,-,44,-,38
BFE01cfchvD0x40xx,N1,OVC-FCHV,D,0,40,-,-,-
BFE35cfchvD0x40xx,N1,OVC-FCHV,D,0,40,-,-,35
BFE38cfchvD0x40xx,N1,OVC-FCHV,D,0,40,-,-,38
BFE01cfchvD0x400x,N1,OVC-FCHV,D,0,40,0,-,-
BFE35cfchvD0x400x,N1,OVC-FCHV,D,0,40,0,-,35
BFE38cfchvD0x400x,N1,OVC-FCHV,D,0,40,0,-,38
BFE01cfchvD0x4044,N1,OVC-FCHV,D,0,40,44,-,-
BFE35cfchvD0x4044,N1,OVC-FCHV,D,0,40,44,-,35
BFE38cfchvD0x4044,N1,OVC-FCHV,D,0,40,44,-,38
BFE01cfchvD0xxxxx,N1,OVC-FCHV,D,0,-,-,-,-
BFE35cfchvD0xxxxx,N1,OVC-FCHV,D,0,-,-,-,35
BFE38cfchvD0xxxxx,N1,OVC-FCHV,D,0,-,-,-,38
BFE01cfchvD0xxx0x,N1,OVC-FCHV,D,0,-,0,-,-
BFE35cfchvD0xxx0x,N1,OVC-FCHV,D,0,-,0,-,35
BFE38cfchvD0xxx0x,N1,OVC-FCHV,D,0,-,0,-,38
BFE01cfchvD0xxx44,N1,OVC-FCHV,D,0,-,44,-,-
BFE35cfchvD0xxx44,N1,OVC-FCHV,D,0,-,44,-,35
BFE38cfchvD0xxx44,N1,OVC-FCHV,D,0,-,44,-,38
BFE01cfchvD4040xx,N1,OVC-FCHV,D,40,40,-,-,-
BFE35cfchvD4040xx,N1,OVC-FCHV,D,40,40,-,-,35
BFE38cfchvD4040xx,N1,OVC-FCHV,D,40,40,-,-,38
BFE01cfchvD40400x,N1,OVC-FCHV,D,40,40,0,-,-
BFE35cfchvD40400x,N1,OVC-FCHV,D,40,40,0,-,35
BFE38cfchvD40400x,N1,OVC-FCHV,D,40,40,0,-,38
BFE01cfchvD404044,N1,OVC-FCHV,D,40,40,44,-,-
BFE35cfchvD404044,N1,OVC-FCHV,D,40,40,44,-,35
BFE38cfchvD404044,N1,OVC-FCHV,D,40,40,44,-,38
BFE01cfchvD40xxxx,N1,OVC-FCHV,D,40,-,-,-,-
BFE35cfchvD40xxxx,N1,OVC-FCHV,D,40,-,-,-,35
BFE38cfchvD40xxxx,N1,OVC-FCHV,D,40,-,-,-,38
BFE01cfchvD40xx0x,N1,OVC-FCHV,D,40,-,0,-,-
BFE35cfchvD40xx0x,N1,OVC-FCHV,D,40,-,0,-,35
BFE38cfchvD40xx0x,N1,OVC-FCHV,D,40,-,0,-,38
BFE01cfchvD40xx44,N1,OVC-FCHV,D,40,-,44,-,-
BFE35cfchvD40xx44,N1,OVC-FCHV,D,40,-,44,-,35
BFE38cfchvD40xx44,N1,OVC-FCHV,D,40,-,44,-,38
BFE01cfchvD2040xx,N1,OVC-FCHV,D,20,40,-,-,-
BFE35cfchvD2040xx,N1,OVC-FCHV,D,20,40,-,-,35
BFE38cfchvD2040xx,N1,OVC-FCHV,D,20,40,-,-,38
BFE01cfchvD20400x,N1,OVC-FCHV,D,20,40,0,-,-
BFE35cfchvD20400x,N1,OVC-FCHV,D,20,40,0,-,35
BFE38cfchvD20400x,N1,OVC-FCHV,D,20,40,0,-,38
BFE01cfchvD204044,N1,OVC-FCHV,D,20,40,44,-,-
BFE35cfchvD204044,N1,OVC-FCHV,D,20,40,44,-,35
BFE38cfchvD204044,N1,OVC-FCHV,D,20,40,44,-,38
BFE01cfchvD20xxxx,N1,OVC-FCHV,D,20,-,-,-,-
BFE35cfchvD20xxxx,N1,OVC-FCHV,D,20,-,-,-,35
BFE38cfchvD20xxxx,N1,OVC-FCHV,D,20,-,-,-,38
BFE01cfchvD20xx0x,N1,OVC-FCHV,D,20,-,0,-,-
BFE35cfchvD20xx0x,N1,OVC-FCHV,D,20,-,0,-,35
BFE38cfchvD20xx0x,N1,OVC-FCHV,D,20,-,0,-,38
BFE01cfchvD20xx44,N1,OVC-FCHV,D,20,-,44,-,-
BFE35cfchvD20xx44,N1,OVC-FCHV,D,20,-,44,-,35
BFE38cfchvD20xx44,N1,OVC-FCHV,D,20,-,44,-,38
BFE01nfchvB1040xx,N1,NOVC-FCHV,B,10,40,-,-,-
BFE35nfchvB1040xx,N1,NOVC-FCHV,B,10,40,-,-,35
BFE38nfchvB1040xx,N1,NOVC-FCHV,B,10,40,-,-,38
BFE01nfchvB10400x,N1,NOVC-FCHV,B,10,40,0,-,-
BFE35nfchvB10400x,N1,NOVC-FCHV,B,10,40,0,-,35
BFE38nfchvB10400x,N1,NOVC-FCHV,B,10,40,0,-,38
BFE01nfchvB104044,N1,NOVC-FCHV,B,10,40,44,-,-
BFE35nfchvB104044,N1,NOVC-FCHV,B,10,40,44,-,35
BFE38nfchvB104044,N1,NOVC-FCHV,B,10,40,44,-,38
BFE01nfchvB10xxxx,N1,NOVC-FCHV,B,10,-,-,-,-
BFE35nfchvB10xxxx,N1,NOVC-FCHV,B,10,-,-,-,35
BFE38nfchvB10xxxx,N1,NOVC-FCHV,B,10,-,-,-,38
BFE01nfchvB10xx0x,N1,NOVC-FCHV,B,10,-,0,-,-
BFE35nfchvB10xx0x,N1,NOVC-FCHV,B,10,-,0,-,35
BFE38nfchvB10xx0x,N1,NOVC-FCHV,B,10,-,0,-,38
BFE01nfchvB10xx44,N1,NOVC-FCHV,B,10,-,44,-,-
BFE35nfchvB10xx44,N1,NOVC-FCHV,B,10,-,44,-,35
BFE38nfchvB10xx44,N1,NOVC-FCHV,B,10,-,44,-,38
BFE01nfchvB5040xx,N1,NOVC-FCHV,B,50,40,-,-,-
BFE35nfchvB5040xx,N1,NOVC-FCHV,B,50,40,-,-,35
BFE38nfchvB5040xx,N1,NOVC-FCHV,B,50,40,-,-,38
BFE01nfchvB50400x,N1,NOVC-FCHV,B,50,40,0,-,-
BFE35nfchvB50400x,N1,NOVC-FCHV,B,50,40,0,-,35
BFE38nfchvB50400x,N1,NOVC-FCHV,B,50,40,0,-,38
BFE01nfchvB504044,N1,NOVC-FCHV,B,50,40,44,-,-
BFE35nfchvB504044,N1,NOVC-FCHV,B,50,40,44,-,35
BFE38nfchvB504044,N1,NOVC-FCHV,B,50,40,44,-,38
BFE01nfchvB50xxxx,N1,NOVC-FCHV,B,50,-,-,-,-
BFE35nfchvB50xxxx,N1,NOVC-FCHV,B,50,-,-,-,35
BFE38nfchvB50xxxx,N1,NOVC-FCHV,B,50,-,-,-,38
BFE01nfchvB50xx0x,N1,NOVC-FCHV,B,50,-,0,-,-
BFE35nfchvB50xx0x,N1,NOVC-FCHV,B,50,-,0,-,35
BFE38nfchvB50xx0x,N1,NOVC-FCHV,B,50,-,0,-,38
BFE01nfchvB50xx44,N1,NOVC-FCHV,B,50,-,44,-,-
BFE35nfchvB50xx44,N1,NOVC-FCHV,B,50,-,44,-,35
BFE38nfchvB50xx44,N1,NOVC-FCHV,B,50,-,44,-,38
BFE01nfchvB0x40xx,N1,NOVC-FCHV,B,0,40,-,-,-
BFE35nfchvB0x40xx,N1,NOVC-FCHV,B,0,40,-,-,35
BFE38nfchvB0x40xx,N1,NOVC-FCHV,B,0,40,-,-,38
BFE01nfchvB0x400x,N1,NOVC-FCHV,B,0,40,0,-,-
BFE35nfchvB0x400x,N1,NOVC-FCHV,B,0,40,0,-,35
BFE38nfchvB0x400x,N1,NOVC-FCHV,B,0,40,0,-,38
BFE01nfchvB0x4044,N1,NOVC-FCHV,B,0,40,44,-,-
BFE35nfchvB0x4044,N1,NOVC-FCHV,B,0,40,44,-,35
BFE38nfchvB0x4044,N1,NOVC-FCHV,B,0,40,44,-,38
BFE01nfchvB0xxxxx,N1,NOVC-FCHV,B,0,-,-,-,-
BFE35nfchvB0xxxxx,N1,NOVC-FCHV,B,0,-,-,-,35
BFE38nfchvB0xxxxx,N1,NOVC-FCHV,B,0,-,-,-,38
BFE01nfchvB0xxx0x,N1,NOVC-FCHV,B,0,-,0,-,-
BFE35nfchvB0xxx0x,N1,NOVC-FCHV,B,0,-,0,-,35
BFE38nfchvB0xxx0x,N1,NOVC-FCHV,B,0,-,0,-,38
BFE01nfchvB0xxx44,N1,NOVC-FCHV,B,0,-,44,-,-
BFE35nfchvB0xxx44,N1,NOVC-FCHV,B,0,-,44,-,35
BFE38nfchvB0xxx44,N1,NOVC-FCHV,B,0,-,44,-,38
BFE01nfchvB4040xx,N1,NOVC-FCHV,B,40,40,-,-,-
BFE35nfchvB4040xx,N1,NOVC-FCHV,B,40,40,-,-,35
BFE38nfchvB4040xx,N1,NOVC-FCHV,B,40,40,-,-,38
BFE01nfchvB40400x,N1,NOVC-FCHV,B,40,40,0,-,-
BFE35nfchvB40400x,N1,NOVC-FCHV,B,40,40,0,-,35
BFE38nfchvB40400x,N1,NOVC-FCHV,B,40,40,0,-,38
BFE01nfchvB404044,N1,NOVC-FCHV,B,40,40,44,-,-
BFE35nfchvB404044,N1,NOVC-FCHV,B,40,40,44,-,35
BFE38nfchvB404044,N1,NOVC-FCHV,B,40,40,44,-,38
BFE01nfchvB40xxxx,N1,NOVC-FCHV,B,40,-,-,-,-
BFE35nfchvB40xxxx,N1,NOVC-FCHV,B,40,-,-,-,35
BFE38nfchvB40xxxx,N1,NOVC-FCHV,B,40,-,-,-,38
BFE01nfchvB40xx0x,N1,NOVC-FCHV,B,40,-,0,-,-
BFE35nfchvB40xx0x,N1,NOVC-FCHV,B,40,-,0,-,35
BFE38nfchvB40xx0x,N1,NOVC-FCHV,B,40,-,0,-,38
BFE01nfchvB40xx44,N1,NOVC-FCHV,B,40,-,44,-,-
BFE35nfchvB40xx44,N1,NOVC-FCHV,B,40,-,44,-,35
BFE38nfchvB40xx44,N1,NOVC-FCHV,B,40,-,44,-,38
BFE01nfchvB2040xx,N1,NOVC-FCHV,B,20,40,-,-,-
BFE35nfchvB2040xx,N1,NOVC-FCHV,B,20,40,-,-,35
BFE38nfchvB2040xx,N1,NOVC-FCHV,B,20,40,-,-,38
BFE01nfchvB20400x,N1,NOVC-FCHV,B,20,40,0,-,-
BFE35nfchvB20400x,N1,NOVC-FCHV,B,20,40,0,-,35
BFE38nfchvB20400x,N1,NOVC-FCHV,B,20,40,0,-,38
BFE01nfchvB204044,N1,NOVC-FCHV,B,20,40,44,-,-
BFE35nfchvB204044,N1,NOVC-FCHV,B,20,40,44,-,35
BFE38nfchvB204044,N1,NOVC-FCHV,B,20,40,44,-,38
BFE01nfchvB20xxxx,N1,NOVC-FCHV,B,20,-,-,-,-
BFE35nfchvB20xxxx,N1,NOVC-FCHV,B,20,-,-,-,35
BFE38nfchvB20xxxx,N1,NOVC-FCHV,B,20,-,-,-,38
BFE01nfchvB20xx0x,N1,NOVC-FCHV,B,20,-,0,-,-
BFE35nfchvB20xx0x,N1,NOVC-FCHV,B,20,-,0,-,35
BFE38nfchvB20xx0x,N1,NOVC-FCHV,B,20,-,0,-,38
BFE01nfchvB20xx44,N1,NOVC-FCHV,B,20,-,44,-,-
BFE35nfchvB20xx44,N1,NOVC-FCHV,B,20,-,44,-,35
BFE38nfchvB20xx44,N1,NOVC-FCHV,B,20,-,44,-,38
BFE01nfchvT1040xx,N1,NOVC-FCHV,T,10,40,-,0,-
BFE35nfchvT1040xx,N1,NOVC-FCHV,T,10,40,-,0,35
BFE38nfchvT1040xx,N1,NOVC-FCHV,T,10,40,-,0,38
BFE01nfchvT10400x,N1,NOVC-FCHV,T,10,40,0,0,-
BFE35nfchvT10400x,N1,NOVC-FCHV,T,10,40,0,0,35
BFE38nfchvT10400x,N1,NOVC-FCHV,T,10,40,0,0,38
BFE01nfchvT104044,N1,NOVC-FCHV,T,10,40,44,0,-
BFE35nfchvT104044,N1,NOVC-FCHV,T,10,40,44,0,35
BFE38nfchvT104044,N1,NOVC-FCHV,T,10,40,44,0,38
BFE01nfchvT10xxxx,N1,NOVC-FCHV,T,10,-,-,0,-
BFE35nfchvT10xxxx,N1,NOVC-FCHV,T,10,-,-,0,35
BFE38nfchvT10xxxx,N1,NOVC-FCHV,T,10,-,-,0,38
BFE01nfchvT10xx0x,N1,NOVC-FCHV,T,10,-,0,0,-
BFE35nfchvT10xx0x,N1,NOVC-FCHV,T,10,-,0,0,35
BFE38nfchvT10xx0x,N1,NOVC-FCHV,T,10,-,0,0,38
BFE01nfchvT10xx44,N1,NOVC-FCHV,T,10,-,44,0,-
BFE35nfchvT10xx44,N1,NOVC-FCHV,T,10,-,44,0,35
BFE38nfchvT10xx44,N1,NOVC-FCHV,T,10,-,44,0,38
BFE01nfchvT5040xx,N1,NOVC-FCHV,T,50,40,-,0,-
BFE35nfchvT5040xx,N1,NOVC-FCHV,T,50,40,-,0,35
BFE38nfchvT5040xx,N1,NOVC-FCHV,T,50,40,-,0,38
BFE01nfchvT50400x,N1,NOVC-FCHV,T,50,40,0,0,-
BFE35nfchvT50400x,N1,NOVC-FCHV,T,50,40,0,0,35
BFE38nfchvT50400x,N1,NOVC-FCHV,T,50,40,0,0,38
BFE01nfchvT504044,N1,NOVC-FCHV,T,50,40,44,0,-
BFE35nfchvT504044,N1,NOVC-FCHV,T,50,40,44,0,35
BFE38nfchvT504044,N1,NOVC-FCHV,T,50,40,44,0,38
BFE01nfchvT50xxxx,N1,NOVC-FCHV,T,50,-,-,0,-
BFE35nfchvT50xxxx,N1,NOVC-FCHV,T,50,-,-,0,35
BFE38nfchvT50xxxx,N1,NOVC-FCHV,T,50,-,-,0,38
BFE01nfchvT50xx0x,N1,NOVC-FCHV,T,50,-,0,0,-
BFE35nfchvT50xx0x,N1,NOVC-FCHV,T,50,-,0,0,35
BFE38nfchvT50xx0x,N1,NOVC-FCHV,T,50,-,0,0,38
BFE01nfchvT50xx44,N1,NOVC-FCHV,T,50,-,44,0,-
BFE35nfchvT50xx44,N1,NOVC-FCHV,T,50,-,44,0,35
